amount0,amount1,liquidity,tick,timestamp
-15096252269266867175751,15095257117,2353334850274015685684,-276325,2026-07-21 06:49:59.000 UTC
-69972000000000000000000,69964844635,1863610211798411440268,-276326,2026-07-21 06:50:35.000 UTC
-12619678097768152301568,12618752800,2353334850274015685684,-276325,2026-07-21 06:50:47.000 UTC
62498466269730737442339,-62496000000,2906753844380114201652,-276325,2026-07-21 06:50:47.000 UTC
24518807286122362787405,-24517043379,2353334850274015685684,-276325,2026-07-21 06:50:47.000 UTC
-890123646666085065252,890053271,2353334850274015685684,-276325,2026-07-21 06:51:47.000 UTC
-603510959790156691957,603462036,2353334850274015685684,-276325,2026-07-21 06:52:35.000 UTC
-1609381399931436605742,1609252450,2353334850274015685684,-276325,2026-07-21 06:52:35.000 UTC
-60000335833200000000000,59993911730,1863610211798411440268,-276326,2026-07-21 06:52:59.000 UTC
-6326904312677593204835,6326399706,2353334850274015685684,-276325,2026-07-21 06:53:11.000 UTC
65003570325459584415596,-65000000000,2353334850274015685684,-276325,2026-07-21 06:53:11.000 UTC
-284217233932863845515,284193767,2353334850274015685684,-276325,2026-07-21 06:53:35.000 UTC
-578475249355172248426,578427275,2353334850274015685684,-276325,2026-07-21 06:53:47.000 UTC
24990356427074816979110,-24989792632,2353334850274015685684,-276325,2026-07-21 06:54:47.000 UTC
-12072000000000000000000,12071190333,2353334850274015685684,-276325,2026-07-21 06:55:23.000 UTC
-625158224902710769383,625112923,2353334850274015685684,-276325,2026-07-21 06:55:59.000 UTC
-75989550000000000000000,75977790974,1863610211798411440268,-276326,2026-07-21 06:56:23.000 UTC
-50507171577720004363578,50502414355,2353334850274015685684,-276325,2026-07-21 06:56:23.000 UTC
72507726185273128722757,-72500000000,2353334850274015685684,-276325,2026-07-21 06:56:35.000 UTC
34589946884718170144181,-34588082083,2353334850274015685684,-276325,2026-07-21 06:56:47.000 UTC
-7390447862992799154151,7389858512,2353334850274015685684,-276325,2026-07-21 06:56:47.000 UTC
1926968499228718320092,-1926915651,2353334850274015685684,-276325,2026-07-21 06:56:47.000 UTC
-4846332003262692065280,4845962793,2353334850274015685684,-276325,2026-07-21 06:56:47.000 UTC
47499004311677988638410,-47497500000,6295612992203401047092,-276325,2026-07-21 06:56:47.000 UTC
-30696045508624300722,30693500,2353334850274015685684,-276325,2026-07-21 06:57:47.000 UTC
-6087272131175421969,6086767,2353334850274015685684,-276325,2026-07-21 07:00:59.000 UTC
42498285543792955828484,-42497654000,2353334850274015685684,-276325,2026-07-21 07:01:23.000 UTC
-54486513900000000000000,54481338910,2353334850274015685684,-276325,2026-07-21 07:01:35.000 UTC
-19439553575732738906345,19438317835,2353334850274015685684,-276325,2026-07-21 07:01:35.000 UTC
-2412052761970089461782,2411921826,2353334850274015685684,-276325,2026-07-21 07:01:35.000 UTC
-1880701487273564220421,1880602825,2353334850274015685684,-276325,2026-07-21 07:01:35.000 UTC
-5718122375020981626136,5717840864,2353334850274015685684,-276325,2026-07-21 07:01:35.000 UTC
67501662901942652596532,-67500000000,4867521578951519087668,-276325,2026-07-21 07:01:47.000 UTC
34866160219691753134563,-34864301284,2353334850274015685684,-276325,2026-07-21 07:01:47.000 UTC
-9793009443740990918896,9792373607,2353334850274015685684,-276325,2026-07-21 07:01:59.000 UTC
-48755535000000000000000,48751115193,2353334850274015685684,-276325,2026-07-21 07:05:11.000 UTC
-999405478277717995171,999336006,2353334850274015685684,-276325,2026-07-21 07:05:11.000 UTC
67502206579000107209520,-67500000000,2353334850274015685684,-276325,2026-07-21 07:06:11.000 UTC
-4655689657788004794105,4655429013,2353334850274015685684,-276325,2026-07-21 07:06:23.000 UTC
-57542149479388797392325,57537407404,2353334850274015685684,-276325,2026-07-21 07:07:23.000 UTC
74323326387132090281987,-74321447376,2353334850274015685684,-276325,2026-07-21 07:07:47.000 UTC
-44101319324305141178363,44098565710,2353334850274015685684,-276325,2026-07-21 07:09:47.000 UTC
-15000000000000000000000,14998686762,2353334850274015685684,-276325,2026-07-21 07:14:47.000 UTC
52268162205185824834446,-52267500000,3970764459410180385844,-276325,2026-07-21 07:17:47.000 UTC
21290629620433730366359,-21289887034,2353334850274015685684,-276325,2026-07-21 07:17:47.000 UTC
31809375760306757557276,-31809821419,2353334850274015685684,-276325,2026-07-21 07:19:59.000 UTC
-150415030478086182113,150411640,2353334850274015685684,-276325,2026-07-21 07:21:35.000 UTC
-27626222484000000000000,27625273803,2353334850274015685684,-276325,2026-07-21 07:24:11.000 UTC
-39579793278913752034558,39577303901,2353334850274015685684,-276325,2026-07-21 07:39:23.000 UTC
-11209932227160000000000,11208985272,2353334850274015685684,-276325,2026-07-21 07:44:23.000 UTC
36190452607853117202189,-36189589016,2353334850274015685684,-276325,2026-07-21 07:44:35.000 UTC
-20038604750345400000000,20037262210,2353334850274015685684,-276325,2026-07-21 07:46:23.000 UTC
23244116144356320079443,-23243752679,2353334850274015685684,-276325,2026-07-21 07:46:59.000 UTC
56519068510332920839537,-56520000000,1150725996799702281490,-276324,2026-07-21 07:56:23.000 UTC
-1149178517867052762843,1149174975,1150725996799702281490,-276324,2026-07-21 07:57:47.000 UTC
-50275966886595133,50275,1150725996799702281490,-276324,2026-07-21 07:57:59.000 UTC
-72702540700255465461,72702239,1150725996799702281490,-276324,2026-07-21 07:57:59.000 UTC
-329039588160079149758,329038127,1426267548957875503698,-276324,2026-07-21 07:59:11.000 UTC
-7039240888445969617,7039207,1426267548957875503698,-276324,2026-07-21 08:00:35.000 UTC
-185014838476869762435,185013948,1426267548957875503698,-276324,2026-07-21 08:21:11.000 UTC
-20383031090787115731894,20382666212,3648520205420561407617,-276325,2026-07-21 08:23:23.000 UTC
-27990977690422021630092,27988310979,3648520205420561407617,-276325,2026-07-21 08:28:47.000 UTC
-111071033576800000000000,111064684715,3648520205420561407617,-276325,2026-07-21 08:28:47.000 UTC
72502397945166646740387,-72500000000,3648520205420561407617,-276325,2026-07-21 08:29:11.000 UTC
344346594572494778076,-344342081,3648520205420561407617,-276325,2026-07-21 08:36:11.000 UTC
6850414400453509199,-6850326,3648520205420561407617,-276325,2026-07-21 08:43:11.000 UTC
65834648022460181093478,-65834979378,3648520205420561407617,-276325,2026-07-21 08:57:47.000 UTC
-63893114376000000000000,63890275353,3648520205420561407617,-276325,2026-07-21 09:03:47.000 UTC
23246979720535503498,-23246703,3648520205420561407617,-276325,2026-07-21 09:27:23.000 UTC
581617514960915077883,-581610668,3648520205420561407617,-276325,2026-07-21 09:27:47.000 UTC
1242502082659057550085,-1242488076,3648520205420561407617,-276325,2026-07-21 09:29:23.000 UTC
20457130988584411471763,-20457022030,3648520205420561407617,-276325,2026-07-21 09:30:23.000 UTC
949999486020891636393,-950000000,3648520205420561407617,-276325,2026-07-21 09:31:23.000 UTC
419188464822233715461572,-419091313737,3648520205420561407617,-276325,2026-07-21 09:46:23.000 UTC
-46905683338373754197963,46878605037,1045118058715259458996,-276330,2026-07-21 09:46:23.000 UTC
-419185672511858493090794,419091732830,1045118058715259458996,-276330,2026-07-21 09:46:23.000 UTC
22627423144571316666466,-22627000000,3648520205420561407617,-276325,2026-07-21 09:46:35.000 UTC
118673985096717332523606,-118677243764,1426267548957875503698,-276324,2026-07-21 09:47:11.000 UTC
-8046124338860687097856,8046411787,1426267548957875503698,-276324,2026-07-21 09:47:11.000 UTC
-16873909269771814930,16874416,1426267548957875503698,-276324,2026-07-21 09:48:23.000 UTC
-188949365750518508701,188955020,1426267548957875503698,-276324,2026-07-21 09:49:11.000 UTC
-4997020859362185878,4997169,1426267548957875503698,-276324,2026-07-21 09:51:23.000 UTC
-1925595021602123203,1925652,1426267548957875503698,-276324,2026-07-21 09:52:11.000 UTC
-26500093501118592474,26500882,1426267548957875503698,-276324,2026-07-21 09:52:35.000 UTC
-19403432933720359295,19404009,1426267548957875503698,-276324,2026-07-21 09:53:11.000 UTC
-22003515171106619,22004,1426267548957875503698,-276324,2026-07-21 09:53:23.000 UTC
-33510409035815186982,33511404,1426267548957875503698,-276324,2026-07-21 09:55:11.000 UTC
-77438175567708088828,77440469,1426267548957875503698,-276324,2026-07-21 09:59:35.000 UTC
-49719900398025381572,49721368,1426267548957875503698,-276324,2026-07-21 10:00:23.000 UTC
-12895551735386097322,12895931,1426267548957875503698,-276324,2026-07-21 10:00:35.000 UTC
-183066387077700068873,183071759,1426267548957875503698,-276324,2026-07-21 10:00:47.000 UTC
-251785392374415146,251792,1426267548957875503698,-276324,2026-07-21 10:03:59.000 UTC
-330813195156886970902705,330781429427,2471385607673134962694,-276326,2026-07-21 10:05:23.000 UTC
55608172805366882900863,-55600379203,2471385607673134962694,-276326,2026-07-21 10:05:35.000 UTC
-173479555351319633680,173450459,2471385607673134962694,-276326,2026-07-21 10:05:47.000 UTC
6066868187614234542080,-6066168424,2471385607673134962694,-276326,2026-07-21 10:05:47.000 UTC
41004778336205027725619,-41000829635,2471385607673134962694,-276326,2026-07-21 10:05:59.000 UTC
-18888061934294748102656,18886671927,3648520205420561407617,-276325,2026-07-21 10:05:59.000 UTC
129606160704401916683217,-129600000000,4468637345790913388161,-276325,2026-07-21 10:05:59.000 UTC
1165361618636231501283,-1165328464,3648520205420561407617,-276325,2026-07-21 10:05:59.000 UTC
-113218922193009978505551,113206425431,2471385607673134962694,-276326,2026-07-21 10:06:35.000 UTC
70005108739000800845724,-70000000000,3648520205420561407617,-276325,2026-07-21 10:06:59.000 UTC
35001477900571525858010,-35000000000,3648520205420561407617,-276325,2026-07-21 10:07:11.000 UTC
-152220642798022259167812,152200885001,2471385607673134962694,-276326,2026-07-21 10:07:59.000 UTC
62506975378043412333302,-62500000000,2471385607673134962694,-276326,2026-07-21 10:08:11.000 UTC
30002246413647574379444,-30000000000,3648520205420561407617,-276325,2026-07-21 10:08:23.000 UTC
22501331890855224652105,-22500000000,3648520205420561407617,-276325,2026-07-21 10:08:35.000 UTC
41352438500033182357258,-41350714439,3648520205420561407617,-276325,2026-07-21 10:08:47.000 UTC
-149993686486829637287501,149974765355,2471385607673134962694,-276326,2026-07-21 10:08:59.000 UTC
-8329648982146323226549,8328107273,2471385607673134962694,-276326,2026-07-21 10:08:59.000 UTC
150012275978699650613254,-150000000000,3648520205420561407617,-276325,2026-07-21 10:09:11.000 UTC
78094063046659286859535,-78093008101,3648520205420561407617,-276325,2026-07-21 10:09:23.000 UTC
-39657484942762090244662,39655188297,3648520205420561407617,-276325,2026-07-21 10:10:59.000 UTC
-9010701245650180940668,9010299601,3648520205420561407617,-276325,2026-07-21 10:10:59.000 UTC
-395498375279344052666,395471129,3648520205420561407617,-276325,2026-07-21 10:12:59.000 UTC
-5702717901747522397,5702324,3648520205420561407617,-276325,2026-07-21 10:28:23.000 UTC
-9612232940357166721,9611569,3648520205420561407617,-276325,2026-07-21 10:28:47.000 UTC
-70937684608271220599,70932788,3648520205420561407617,-276325,2026-07-21 10:38:23.000 UTC
-15451703774701794876,15450636,3648520205420561407617,-276325,2026-07-21 10:47:47.000 UTC
-1235466473521532569184,1235380742,3648520205420561407617,-276325,2026-07-21 10:50:35.000 UTC
-19286485748296753933,19285140,3648520205420561407617,-276325,2026-07-21 10:51:47.000 UTC
-47487085235817576226,47483772,3648520205420561407617,-276325,2026-07-21 10:51:59.000 UTC
-20319067323254751670,20317649,3648520205420561407617,-276325,2026-07-21 10:54:59.000 UTC
-72200000000000000000000,72193533485,3648520205420561407617,-276325,2026-07-21 10:55:23.000 UTC
120001175969555124315773,-120000000000,7396513769709695114881,-276325,2026-07-21 10:55:35.000 UTC
60807517222175541203127,-60804921453,3648520205420561407617,-276325,2026-07-21 10:55:35.000 UTC
-80000000000000000000000,79994759988,3648520205420561407617,-276325,2026-07-21 10:56:35.000 UTC
-100000000000000000000000,99988345359,2471385607673134962694,-276326,2026-07-21 10:57:23.000 UTC
-11226754589368076905845,11225807692,3648520205420561407617,-276325,2026-07-21 10:57:35.000 UTC
100005655144489852179564,-100000000000,4029644575512105953086,-276325,2026-07-21 10:57:35.000 UTC
19055735988638928307398,-19053944766,2471385607673134962694,-276326,2026-07-21 10:57:35.000 UTC
47531159534322064809118,-47530000000,3648520205420561407617,-276325,2026-07-21 10:57:59.000 UTC
-300000000000000000000,299981565,3648520205420561407617,-276325,2026-07-21 11:00:59.000 UTC
-199666528410179066796,199654231,3648520205420561407617,-276325,2026-07-21 11:01:35.000 UTC
-4298356088000000000000,4298086069,3648520205420561407617,-276325,2026-07-21 11:01:47.000 UTC
-19774532584550750121,19773266,3648520205420561407617,-276325,2026-07-21 11:05:47.000 UTC
-10551866124045951394,10551190,2911993384469751163098,-276325,2026-07-21 11:14:11.000 UTC
31496950798969228748495,-31496850000,2911993384469751163098,-276325,2026-07-21 11:14:23.000 UTC
-1169610578203403189640,1169560680,4211867948280141213424,-276325,2026-07-21 11:25:59.000 UTC
-19996004946040845371522,19995338058,4211867948280141213424,-276325,2026-07-21 11:31:59.000 UTC
30190779584328618021180,-30191209156,4211867948280141213424,-276325,2026-07-21 11:31:59.000 UTC
-10382557189504242000,10382161,4211867948280141213424,-276325,2026-07-21 11:35:35.000 UTC
6765166301402358367038,-6765257652,4211867948280141213424,-276325,2026-07-21 11:41:47.000 UTC
9917140068560095279,-9917290,4211867948280141213424,-276325,2026-07-21 12:00:11.000 UTC
-530000000000000000000,529981443,4211867948280141213424,-276325,2026-07-21 12:07:23.000 UTC
-1108458246374168790536,1108419005,4211867948280141213424,-276325,2026-07-21 12:09:47.000 UTC
-158803333768812967045,158797664,4211867948280141213424,-276325,2026-07-21 12:26:59.000 UTC
-17303556997598629393,17302938,4211867948280141213424,-276325,2026-07-21 12:27:11.000 UTC
-130000000000000000000000,129991340706,4211867948280141213424,-276325,2026-07-21 12:28:35.000 UTC
25001038512551285734259,-25000000000,4211867948280141213424,-276325,2026-07-21 12:28:47.000 UTC
-72150000000000000000000,72142588145,4211867948280141213424,-276325,2026-07-21 12:43:23.000 UTC
100003612005431944378193,-100000000000,7276910724852560064240,-276325,2026-07-21 12:43:35.000 UTC
42121631732099216675694,-42119110329,4211867948280141213424,-276325,2026-07-21 12:43:35.000 UTC
80689096873923878834860,-80688837060,4211867948280141213424,-276325,2026-07-21 12:43:35.000 UTC
-150000000000000000000000,149989549076,4211867948280141213424,-276325,2026-07-21 12:44:23.000 UTC
75002811026735057213392,-75000000000,4211867948280141213424,-276325,2026-07-21 12:44:35.000 UTC
100001964916758479715,-100000000,4211867948280141213424,-276325,2026-07-21 12:45:23.000 UTC
100001960168191097664,-100000000,4211867948280141213424,-276325,2026-07-21 12:45:35.000 UTC
-317971623798816656691,317949476,4211867948280141213424,-276325,2026-07-21 13:00:23.000 UTC
-9530000000000000000000,9529179057,4211867948280141213424,-276325,2026-07-21 13:06:59.000 UTC
-4161500000000000000000,4161155041,4211867948280141213424,-276325,2026-07-21 13:06:59.000 UTC
-1533562914147247541081,1533437866,4211867948280141213424,-276325,2026-07-21 13:06:59.000 UTC
-1990710329538644380892,1990549670,4211867948280141213424,-276325,2026-07-21 13:06:59.000 UTC
-1747633139660094654546,1747493649,4211867948280141213424,-276325,2026-07-21 13:06:59.000 UTC
-1562188368592476877912,1562064907,4211867948280141213424,-276325,2026-07-21 13:06:59.000 UTC
-2313381990695116668855,2313201290,4211867948280141213424,-276325,2026-07-21 13:06:59.000 UTC
-16501695277332722972457,16500480020,4211867948280141213424,-276325,2026-07-21 13:06:59.000 UTC
-1108475820415425401106,1108367970,4211867948280141213424,-276325,2026-07-21 13:07:23.000 UTC
-369623896281036619885,369587803,4211867948280141213424,-276325,2026-07-21 13:07:23.000 UTC
-10000000000000000000000,9998998920,4211867948280141213424,-276325,2026-07-21 13:07:23.000 UTC
-18170634012359807736324,18168949252,4211867948280141213424,-276325,2026-07-21 13:07:23.000 UTC
-2734419010050054756,2734138,4211867948280141213424,-276325,2026-07-21 13:07:35.000 UTC
69997260699646290355858,-69994750000,4211867948280141213424,-276325,2026-07-21 13:07:35.000 UTC
75317054938696969986917,-75316951847,4211867948280141213424,-276325,2026-07-21 13:07:47.000 UTC
-3933951092294331249399,3933764781,4211867948280141213424,-276325,2026-07-21 13:07:59.000 UTC
-5250000000000000000000,5249762807,4211867948280141213424,-276325,2026-07-21 13:07:59.000 UTC
-221651107491255315828,221641381,4211867948280141213424,-276325,2026-07-21 13:07:59.000 UTC
-695744807295670654534,695714429,4211867948280141213424,-276325,2026-07-21 13:07:59.000 UTC
